,PupsID,Region,Metabolite,Age,ADC,SphereRadius,SphereFraction,MSE
159,10,Cerebellum,Ins,10,0.7,6.855711594450199,0.59672540441208,0.0294969862844389
160,11,Cerebellum,Ins,10,0.7,6.05272290827616,0.9999999999756988,0.1052259232680058
161,12,Cerebellum,Ins,10,0.7,7.240804250303684,0.8752080196832741,0.0285389420071561
162,15,Cerebellum,Ins,10,0.7,6.706756480250396,0.9999999996530232,0.0649227099474087
163,17,Cerebellum,Ins,10,0.7,6.975697137475485,0.9999999996874664,0.0316241178780282
164,1,Thalamus,Ins,10,0.7,8.436176420351742,0.797963866256149,0.0057143574428978
165,3,Thalamus,Ins,10,0.7,7.358242269354463,0.9999999997207344,0.0085193683314021
166,9,Thalamus,Ins,10,0.7,6.681999549583551,0.9999999999070284,0.037900576958959
167,10,Cerebellum,Tau,10,0.7,7.512752067750139,0.4701790863642244,0.002526996492131
168,12,Cerebellum,Tau,10,0.7,6.179375638163984,0.5638069478718892,0.0007748558863252
169,13,Cerebellum,Tau,10,0.7,6.891226239290616,0.4685308788263988,0.0008444532160866
170,14,Cerebellum,Tau,10,0.7,3.991149348563228,0.5323654083250748,0.0107883776890218
171,15,Cerebellum,Tau,10,0.7,5.11860612487419,0.531868521605694,0.0006307176541764
172,16,Cerebellum,Tau,10,0.7,6.467216770025042,0.5978205632242353,0.0011017793107598
173,17,Cerebellum,Tau,10,0.7,6.062602371498259,0.5066559712555132,0.0012261404868616
174,18,Cerebellum,Tau,10,0.7,6.064874942706333,0.5735580286204794,0.000894759771334
175,1,Thalamus,Tau,10,0.7,6.955582366735336,0.2702832766525543,0.0002426812917137
176,2,Thalamus,Tau,10,0.7,7.093971098376582,0.2657642086117904,0.0001926971201925
177,3,Thalamus,Tau,10,0.7,6.277414991402707,0.2855974448935702,0.0002659052201285
178,4,Thalamus,Tau,10,0.7,6.666031865132327,0.2236467961502995,0.0003288093821179
179,5,Thalamus,Tau,10,0.7,7.250488202200433,0.2460599656735844,0.0001926902723223
180,6,Thalamus,Tau,10,0.7,6.393917025101937,0.2511305802565921,0.0001245319193742
181,7,Thalamus,Tau,10,0.7,6.724734772295446,0.2218820300608641,8.112383415260111e-05
182,8,Thalamus,Tau,10,0.7,8.027927914402548,0.265484895984828,0.0008080174856516
183,9,Thalamus,Tau,10,0.7,6.23116002826476,0.2424238015950631,0.0001057510246701
184,10,Cerebellum,NAA+NAAG,15,0.7,5.153175828102038,0.5283504633364757,0.0019528929807352
185,11,Cerebellum,NAA+NAAG,15,0.7,5.746076570077883,0.7015166297592494,0.0010231086753606
186,12,Cerebellum,NAA+NAAG,15,0.7,4.832819406703986,0.5380050756152999,0.0008536334838888
187,13,Cerebellum,NAA+NAAG,15,0.7,4.7862469504312735,0.5368078722175214,0.0008610268684299
188,14,Cerebellum,NAA+NAAG,15,0.7,4.500775559239434,0.4363184499117255,0.000293269093663
189,15,Cerebellum,NAA+NAAG,15,0.7,4.0089052129994,0.5220701727324513,0.0018480777224551
190,16,Cerebellum,NAA+NAAG,15,0.7,4.970746115016457,0.6151563013715527,0.0026715826235575
191,17,Cerebellum,NAA+NAAG,15,0.7,4.840213702901463,0.4353392059472936,0.0012147073932029
192,18,Cerebellum,NAA+NAAG,15,0.7,4.886717241109898,0.5317160579526694,0.001007590442943
193,1,Thalamus,NAA+NAAG,15,0.7,5.684640148509227,0.392743803534532,0.0007886732327582
194,2,Thalamus,NAA+NAAG,15,0.7,4.690986481199468,0.4493874654691851,0.0003385860561147
195,3,Thalamus,NAA+NAAG,15,0.7,4.723238545308644,0.4406643027025001,0.0002058823302196
196,4,Thalamus,NAA+NAAG,15,0.7,5.1808924663004445,0.402311618388583,0.0001162544887855
197,5,Thalamus,NAA+NAAG,15,0.7,4.730821485153994,0.3631256915077192,0.0001552221373799
198,6,Thalamus,NAA+NAAG,15,0.7,4.764835891439028,0.4109439546517436,0.0001899593735173
199,7,Thalamus,NAA+NAAG,15,0.7,4.972516267955369,0.4652654855745189,0.0006180626699267
200,8,Thalamus,NAA+NAAG,15,0.7,4.877092502438743,0.3878463223587053,0.0003811347008471
201,9,Thalamus,NAA+NAAG,15,0.7,5.057107623437131,0.3961484992842492,0.000214000625819
202,10,Cerebellum,Cr+PCr,15,0.7,5.603215143305554,0.6694303644163709,0.0020211098279566
203,11,Cerebellum,Cr+PCr,15,0.7,5.5422247864246446,0.5875457081677172,0.0016915980261092
204,12,Cerebellum,Cr+PCr,15,0.7,5.4417589951666,0.6693797270765052,0.0008180405305893
205,13,Cerebellum,Cr+PCr,15,0.7,5.282988964212207,0.6498977816692078,0.0001094314573607
206,14,Cerebellum,Cr+PCr,15,0.7,5.466690983358386,0.6281983541675241,0.0004147156172524
207,15,Cerebellum,Cr+PCr,15,0.7,5.032268713260734,0.6152140661462449,0.0001780425882608
208,16,Cerebellum,Cr+PCr,15,0.7,5.3540014263968025,0.6121068489346538,0.0002976085906926
209,17,Cerebellum,Cr+PCr,15,0.7,4.771397872433411,0.5459437565807811,0.0014031688272222
210,18,Cerebellum,Cr+PCr,15,0.7,5.1896717294537655,0.6235557893210375,0.0001684601065358
211,1,Thalamus,Cr+PCr,15,0.7,6.159177654526883,0.4425263502353361,0.0002392071956233
212,2,Thalamus,Cr+PCr,15,0.7,5.858023621432408,0.4802758303929437,0.0004297371500213
213,3,Thalamus,Cr+PCr,15,0.7,6.17620987443343,0.4699079578158221,0.0008913906147122
214,4,Thalamus,Cr+PCr,15,0.7,5.816972200357559,0.4485054324094752,0.0003339177178822
215,5,Thalamus,Cr+PCr,15,0.7,5.679410732323614,0.4996324134735256,0.0004161446274808
216,6,Thalamus,Cr+PCr,15,0.7,5.894247903646658,0.4835132392837762,0.0004615422171866
217,7,Thalamus,Cr+PCr,15,0.7,5.986396235872312,0.4460633495770955,0.0001651507299877
218,8,Thalamus,Cr+PCr,15,0.7,5.950837820925696,0.4459929113543602,0.0002552967650037
219,9,Thalamus,Cr+PCr,15,0.7,6.044862300314323,0.4784000397496262,0.0008094435832188
220,10,Cerebellum,GPC+PCho+Cho,15,0.7,6.528199030778001,0.7466771745550869,0.0036402593133477
221,11,Cerebellum,GPC+PCho+Cho,15,0.7,6.273239502880849,0.7676341881386124,0.0033555989006973
222,12,Cerebellum,GPC+PCho+Cho,15,0.7,5.498462188628539,0.6866761727610788,0.0012453890786055
223,13,Cerebellum,GPC+PCho+Cho,15,0.7,5.658574782234188,0.6524857997301401,0.0007998274117036
224,14,Cerebellum,GPC+PCho+Cho,15,0.7,6.352161631431282,0.9999999999749392,0.1558095483812766
225,15,Cerebellum,GPC+PCho+Cho,15,0.7,5.105538940887484,0.6898287990917307,0.0021213093513723
226,16,Cerebellum,GPC+PCho+Cho,15,0.7,5.547591826371859,0.6702226263502334,0.0011261410423795
227,17,Cerebellum,GPC+PCho+Cho,15,0.7,5.781672440102367,0.6291037560802004,0.0017987710191062
228,18,Cerebellum,GPC+PCho+Cho,15,0.7,5.371747479996106,0.7438186588898406,0.0016209809507958
229,1,Thalamus,GPC+PCho+Cho,15,0.7,5.160875590043555,0.7335564194420761,0.0023693985271912
230,2,Thalamus,GPC+PCho+Cho,15,0.7,4.846022812714033,0.6806663561515113,0.0007147438861303
231,3,Thalamus,GPC+PCho+Cho,15,0.7,3.9432494926150174,0.5481270607975494,0.0034891842824151
232,4,Thalamus,GPC+PCho+Cho,15,0.7,5.105630026894136,0.5949113221733181,0.0004793174977517
233,5,Thalamus,GPC+PCho+Cho,15,0.7,5.342529250778739,0.5350469336671752,0.0011876327825369
234,6,Thalamus,GPC+PCho+Cho,15,0.7,5.571299321155185,0.6740369834874423,0.0041455812560613
235,7,Thalamus,GPC+PCho+Cho,15,0.7,4.903563726994928,0.4892030525040519,0.0003578113644162
236,8,Thalamus,GPC+PCho+Cho,15,0.7,4.843158283905334,0.4937932454753979,0.002533325828927
237,9,Thalamus,GPC+PCho+Cho,15,0.7,4.958446404105278,0.6522414031381087,0.0012260820721797
238,10,Cerebellum,Glu,15,0.7,5.101888968896211,0.5855162839646666,0.0017691666982865
239,11,Cerebellum,Glu,15,0.7,5.416708874496699,0.6281149508814333,0.0019414735459253
240,12,Cerebellum,Glu,15,0.7,4.967401725226747,0.5841112292010979,0.0007772338550045
241,13,Cerebellum,Glu,15,0.7,5.021538278006297,0.5920119577074104,0.00046222206605
242,14,Cerebellum,Glu,15,0.7,5.184891689200036,0.6778027397441637,0.0008159653912976
243,15,Cerebellum,Glu,15,0.7,4.844402973457354,0.5896598842795342,0.0004868415264761
244,16,Cerebellum,Glu,15,0.7,5.210385136940142,0.6269286902821838,0.0009846025809034
245,17,Cerebellum,Glu,15,0.7,4.761377192251814,0.5991759709697582,0.001550188699065
246,18,Cerebellum,Glu,15,0.7,5.076910751958202,0.5903587610382759,0.0004485708587275
247,1,Thalamus,Glu,15,0.7,5.890492396922193,0.4614776843690333,0.0012359220916599
248,2,Thalamus,Glu,15,0.7,5.336361126311655,0.4561436426819713,0.0010008451105105
249,3,Thalamus,Glu,15,0.7,5.305063488619569,0.3989869375168183,0.0006872134082299
250,4,Thalamus,Glu,15,0.7,5.703266249098009,0.3933076424142088,0.0002013436570539
251,5,Thalamus,Glu,15,0.7,5.522668586122743,0.3685670064014049,0.0005571023733824
252,6,Thalamus,Glu,15,0.7,4.992383030589381,0.3163884291819787,0.0002162575650204
253,7,Thalamus,Glu,15,0.7,5.850196448361427,0.4103613543857508,0.0004198314519743
254,8,Thalamus,Glu,15,0.7,6.304390302175995,0.4784704998353998,0.0014220042474489
255,9,Thalamus,Glu,15,0.7,5.8647128418372985,0.377051369352691,0.0002441365926957
256,10,Cerebellum,Ins,15,0.7,5.351964306458696,0.999999999857937,0.0137399632472039
257,12,Cerebellum,Ins,15,0.7,6.6205243331605725,0.7268951260243608,0.004459392290179
258,13,Cerebellum,Ins,15,0.7,6.083257271167685,0.714948414270759,0.0004797802866485
259,14,Cerebellum,Ins,15,0.7,6.055536438881007,0.9999999998097728,0.2231297581813866
260,15,Cerebellum,Ins,15,0.7,6.095238449375878,0.77340143753169,0.0025307964625132
261,16,Cerebellum,Ins,15,0.7,5.466053153533124,0.9192972972023176,0.0063972157117009
262,17,Cerebellum,Ins,15,0.7,5.672553138831758,0.8124409270855033,0.0050584763608094
263,18,Cerebellum,Ins,15,0.7,5.855382596583371,0.9476104037734848,0.0028133730395326
264,10,Cerebellum,Tau,15,0.7,5.327517133129412,0.5691146437904475,0.0022725925705034
265,11,Cerebellum,Tau,15,0.7,6.241183834777236,0.4865365201877404,0.0038703451362001
266,12,Cerebellum,Tau,15,0.7,5.145448027327545,0.499844329243982,0.0007815699861575
267,13,Cerebellum,Tau,15,0.7,5.485737810242681,0.4709939554540635,0.0002443932945018
268,14,Cerebellum,Tau,15,0.7,5.687447700934215,0.6311518166239,0.0035496072848814
269,15,Cerebellum,Tau,15,0.7,4.834869706615223,0.4722136717946621,0.0003877890102042
270,16,Cerebellum,Tau,15,0.7,5.072616964189632,0.463188266963499,0.0006916012272035
271,17,Cerebellum,Tau,15,0.7,4.368971076434246,0.4165616768947222,0.0016935965978859
272,18,Cerebellum,Tau,15,0.7,4.75978283749646,0.4763727838305847,0.0004680107044675
273,1,Thalamus,Tau,15,0.7,5.968533551154359,0.3069799645041782,0.0010131756639897
274,2,Thalamus,Tau,15,0.7,6.288696827682048,0.3284077979545328,0.0008648019203818
275,3,Thalamus,Tau,15,0.7,5.770102878262337,0.343222726685084,0.0002545165675905
276,4,Thalamus,Tau,15,0.7,6.417805553625316,0.2536746899761976,0.0003353191750234
277,5,Thalamus,Tau,15,0.7,6.143188076343058,0.3205622572758309,0.0002562679292021
278,6,Thalamus,Tau,15,0.7,6.4342771635490745,0.4089929427148442,0.0004858670082321
279,7,Thalamus,Tau,15,0.7,5.672631659246502,0.2722997311868903,0.0002334674163964
280,8,Thalamus,Tau,15,0.7,6.293998118589408,0.2982189518652257,0.0005011997737871
281,9,Thalamus,Tau,15,0.7,5.764615117455252,0.327989164120243,0.000306170815989
282,10,Cerebellum,NAA+NAAG,20,0.7,4.834069684188751,0.5682598767209429,0.0006345261142064
283,11,Cerebellum,NAA+NAAG,20,0.7,0.0005369266589915,0.1017013613223017,0.0580321402700644
284,13,Cerebellum,NAA+NAAG,20,0.7,6.668881584308626,0.7783878875222214,0.004673056978713
285,14,Cerebellum,NAA+NAAG,20,0.7,4.659884505131947,0.5599180556780209,0.0004077991071678
286,15,Cerebellum,NAA+NAAG,20,0.7,5.092862389591126,0.5111669609832804,0.0001881701761074
287,16,Cerebellum,NAA+NAAG,20,0.7,5.033902003867306,0.5364567645687948,0.0005780459082374
288,17,Cerebellum,NAA+NAAG,20,0.7,4.555877635726927,0.4926459045031517,0.0006748828321196
289,18,Cerebellum,NAA+NAAG,20,0.7,4.7711677565621295,0.5186629305927044,0.0005870378821943
290,1,Thalamus,NAA+NAAG,20,0.7,5.161459395274055,0.3629174738666213,0.0002501341870714
291,2,Thalamus,NAA+NAAG,20,0.7,4.995790402838308,0.4087766605194169,0.0006568896713266
292,3,Thalamus,NAA+NAAG,20,0.7,5.300665791749831,0.4463850816431193,0.0007511928711899
293,4,Thalamus,NAA+NAAG,20,0.7,4.352702299860385,0.4155109826223203,0.0004015173534503
294,5,Thalamus,NAA+NAAG,20,0.7,5.116160052577275,0.3835781788623565,7.061972001307044e-05
295,6,Thalamus,NAA+NAAG,20,0.7,5.230751171600385,0.4111976911744061,0.0001728449759264
296,7,Thalamus,NAA+NAAG,20,0.7,5.06015991174525,0.4105686366768045,0.0002550569960369
297,8,Thalamus,NAA+NAAG,20,0.7,4.896733884051789,0.4367983705783979,0.0001321699466654
298,9,Thalamus,NAA+NAAG,20,0.7,5.547166012201068,0.3835772326445552,9.95340325221962e-05
299,10,Cerebellum,Cr+PCr,20,0.7,5.074532131714142,0.5985897504985462,0.0002369337535996
300,11,Cerebellum,Cr+PCr,20,0.7,3.929196657495131,0.3083841919744902,0.0141799481529071
301,13,Cerebellum,Cr+PCr,20,0.7,4.006417110560356,0.3561313134389935,0.0121391596877489
302,14,Cerebellum,Cr+PCr,20,0.7,4.987612807158845,0.5967811385840222,0.0001597374830876
