PupsID,Region,Age,Metabolite,bvalue,Attenuation
12,Cerebellum,15,GPC+PCho+Cho,3.035,0.746268656716418
12,Cerebellum,15,GPC+PCho+Cho,6,0.611940298507463
12,Cerebellum,15,GPC+PCho+Cho,10,0.478358208955224
12,Cerebellum,15,GPC+PCho+Cho,20,0.364179104477612
12,Cerebellum,15,GPC+PCho+Cho,30,0.236567164179104
4,Thalamus,15,GPC+PCho+Cho,0.035,1
4,Thalamus,15,GPC+PCho+Cho,3.035,0.72707423580786
4,Thalamus,15,GPC+PCho+Cho,6,0.660480349344978
4,Thalamus,15,GPC+PCho+Cho,10,0.505458515283843
4,Thalamus,15,GPC+PCho+Cho,20,0.353711790393013
4,Thalamus,15,GPC+PCho+Cho,30,0.255458515283843
13,Cerebellum,15,GPC+PCho+Cho,0.035,1
13,Cerebellum,15,GPC+PCho+Cho,3.035,0.749152542372881
13,Cerebellum,15,GPC+PCho+Cho,6,0.59406779661017
13,Cerebellum,15,GPC+PCho+Cho,10,0.493220338983051
13,Cerebellum,15,GPC+PCho+Cho,20,0.304237288135593
13,Cerebellum,15,GPC+PCho+Cho,30,0.224576271186441
5,Thalamus,15,GPC+PCho+Cho,0.035,1
5,Thalamus,15,GPC+PCho+Cho,3.035,0.737596471885336
5,Thalamus,15,GPC+PCho+Cho,6,0.61742006615215
5,Thalamus,15,GPC+PCho+Cho,10,0.456449834619625
5,Thalamus,15,GPC+PCho+Cho,20,0.312017640573319
5,Thalamus,15,GPC+PCho+Cho,30,0.25909592061742
14,Cerebellum,15,GPC+PCho+Cho,0.035,1
14,Cerebellum,15,GPC+PCho+Cho,3.035,0.747321428571429
14,Cerebellum,15,GPC+PCho+Cho,6,0.56875
14,Cerebellum,15,GPC+PCho+Cho,10,0.447321428571429
14,Cerebellum,15,GPC+PCho+Cho,20,0.325
14,Cerebellum,15,GPC+PCho+Cho,30,0.175892857142857
6,Thalamus,15,GPC+PCho+Cho,0.035,1
6,Thalamus,15,GPC+PCho+Cho,3.035,0.729989327641409
6,Thalamus,15,GPC+PCho+Cho,6,0.532550693703308
6,Thalamus,15,GPC+PCho+Cho,10,0.534685165421558
6,Thalamus,15,GPC+PCho+Cho,20,0.350053361792956
6,Thalamus,15,GPC+PCho+Cho,30,0.224119530416222
15,Cerebellum,15,GPC+PCho+Cho,0.035,1
15,Cerebellum,15,GPC+PCho+Cho,3.035,0.790598290598291
15,Cerebellum,15,GPC+PCho+Cho,6,0.643589743589744
15,Cerebellum,15,GPC+PCho+Cho,10,0.541880341880342
15,Cerebellum,15,GPC+PCho+Cho,20,0.342735042735043
15,Cerebellum,15,GPC+PCho+Cho,30,0.27008547008547
7,Thalamus,15,GPC+PCho+Cho,0.035,1
7,Thalamus,15,GPC+PCho+Cho,3.035,0.73921568627451
7,Thalamus,15,GPC+PCho+Cho,6,0.593137254901961
7,Thalamus,15,GPC+PCho+Cho,10,0.511764705882353
7,Thalamus,15,GPC+PCho+Cho,20,0.32156862745098
7,Thalamus,15,GPC+PCho+Cho,30,0.279411764705882
16,Cerebellum,15,GPC+PCho+Cho,0.035,1
16,Cerebellum,15,GPC+PCho+Cho,3.035,0.816901408450704
16,Cerebellum,15,GPC+PCho+Cho,6,0.62112676056338
16,Cerebellum,15,GPC+PCho+Cho,10,0.492253521126761
16,Cerebellum,15,GPC+PCho+Cho,20,0.261971830985915
16,Cerebellum,15,GPC+PCho+Cho,30,0.238028169014084
8,Thalamus,15,GPC+PCho+Cho,0.035,1
8,Thalamus,15,GPC+PCho+Cho,3.035,0.688461538461538
8,Thalamus,15,GPC+PCho+Cho,6,0.582051282051282
8,Thalamus,15,GPC+PCho+Cho,10,0.497435897435897
8,Thalamus,15,GPC+PCho+Cho,20,0.367948717948718
8,Thalamus,15,GPC+PCho+Cho,30,0.291025641025641
17,Cerebellum,15,GPC+PCho+Cho,0.035,1
17,Cerebellum,15,GPC+PCho+Cho,3.035,0.705691056910569
17,Cerebellum,15,GPC+PCho+Cho,6,0.527642276422764
17,Cerebellum,15,GPC+PCho+Cho,10,0.457723577235772
17,Cerebellum,15,GPC+PCho+Cho,20,0.320325203252033
17,Cerebellum,15,GPC+PCho+Cho,30,0.231707317073171
9,Thalamus,15,GPC+PCho+Cho,0.035,1
9,Thalamus,15,GPC+PCho+Cho,3.035,0.823076923076923
9,Thalamus,15,GPC+PCho+Cho,6,0.628205128205128
9,Thalamus,15,GPC+PCho+Cho,10,0.534615384615385
9,Thalamus,15,GPC+PCho+Cho,20,0.342307692307692
9,Thalamus,15,GPC+PCho+Cho,30,0.292307692307692
18,Cerebellum,15,GPC+PCho+Cho,0.035,1
18,Cerebellum,15,GPC+PCho+Cho,3.035,0.804347826086957
18,Cerebellum,15,GPC+PCho+Cho,6,0.647826086956522
18,Cerebellum,15,GPC+PCho+Cho,10,0.495652173913044
18,Cerebellum,15,GPC+PCho+Cho,20,0.363768115942029
18,Cerebellum,15,GPC+PCho+Cho,30,0.249275362318841
1,Thalamus,15,Glu,0.035,1
1,Thalamus,15,Glu,3.035,0.725663716814159
1,Thalamus,15,Glu,6,0.535398230088496
1,Thalamus,15,Glu,10,0.45353982300885
1,Thalamus,15,Glu,20,0.263274336283186
1,Thalamus,15,Glu,30,0.174778761061947
10,Cerebellum,15,Glu,0.035,1
10,Cerebellum,15,Glu,3.035,0.748
10,Cerebellum,15,Glu,6,0.62
10,Cerebellum,15,Glu,10,0.478
10,Cerebellum,15,Glu,20,0.372
10,Cerebellum,15,Glu,30,0.282
2,Thalamus,15,Glu,0.035,1
2,Thalamus,15,Glu,3.035,0.732368896925859
2,Thalamus,15,Glu,6,0.556962025316456
2,Thalamus,15,Glu,10,0.430379746835443
2,Thalamus,15,Glu,20,0.309222423146474
2,Thalamus,15,Glu,30,0.242314647377939
11,Cerebellum,15,Glu,0.035,1
11,Cerebellum,15,Glu,3.035,0.715139442231076
11,Cerebellum,15,Glu,6,0.559760956175299
11,Cerebellum,15,Glu,10,0.49003984063745
11,Cerebellum,15,Glu,20,0.368525896414343
11,Cerebellum,15,Glu,30,0.250996015936255
3,Thalamus,15,Glu,0.035,1
3,Thalamus,15,Glu,3.035,0.675925925925926
3,Thalamus,15,Glu,6,0.557407407407407
3,Thalamus,15,Glu,10,0.453703703703704
3,Thalamus,15,Glu,20,0.298148148148148
3,Thalamus,15,Glu,30,0.242592592592593
12,Cerebellum,15,Glu,0.035,1
12,Cerebellum,15,Glu,3.035,0.738060781476122
12,Cerebellum,15,Glu,6,0.625180897250362
12,Cerebellum,15,Glu,10,0.510853835021708
12,Cerebellum,15,Glu,20,0.363241678726483
12,Cerebellum,15,Glu,30,0.287988422575977
4,Thalamus,15,Glu,0.035,1
4,Thalamus,15,Glu,3.035,0.697435897435897
4,Thalamus,15,Glu,6,0.52991452991453
4,Thalamus,15,Glu,10,0.41025641025641
4,Thalamus,15,Glu,20,0.276923076923077
4,Thalamus,15,Glu,30,0.218803418803419
13,Cerebellum,15,Glu,0.035,1
13,Cerebellum,15,Glu,3.035,0.745788667687596
13,Cerebellum,15,Glu,6,0.620214395099541
13,Cerebellum,15,Glu,10,0.497702909647779
13,Cerebellum,15,Glu,20,0.376722817764165
13,Cerebellum,15,Glu,30,0.272588055130168
5,Thalamus,15,Glu,0.035,1
5,Thalamus,15,Glu,3.035,0.688969258589512
5,Thalamus,15,Glu,6,0.504520795660036
5,Thalamus,15,Glu,10,0.428571428571429
5,Thalamus,15,Glu,20,0.273056057866184
5,Thalamus,15,Glu,30,0.247739602169982
14,Cerebellum,15,Glu,0.035,1
14,Cerebellum,15,Glu,3.035,0.767019667170953
14,Cerebellum,15,Glu,6,0.618759455370651
14,Cerebellum,15,Glu,10,0.503782148260212
14,Cerebellum,15,Glu,20,0.384266263237519
14,Cerebellum,15,Glu,30,0.261724659606657
6,Thalamus,15,Glu,0.035,1
6,Thalamus,15,Glu,3.035,0.668468468468468
6,Thalamus,15,Glu,6,0.522522522522523
6,Thalamus,15,Glu,10,0.441441441441441
6,Thalamus,15,Glu,20,0.322522522522523
6,Thalamus,15,Glu,30,0.232432432432432
15,Cerebellum,15,Glu,0.035,1
15,Cerebellum,15,Glu,3.035,0.742339832869081
15,Cerebellum,15,Glu,6,0.623955431754875
15,Cerebellum,15,Glu,10,0.525069637883008
15,Cerebellum,15,Glu,20,0.374651810584958
15,Cerebellum,15,Glu,30,0.295264623955432
7,Thalamus,15,Glu,0.035,1
7,Thalamus,15,Glu,3.035,0.677474402730375
7,Thalamus,15,Glu,6,0.52901023890785
7,Thalamus,15,Glu,10,0.411262798634812
7,Thalamus,15,Glu,20,0.271331058020478
7,Thalamus,15,Glu,30,0.225255972696246
16,Cerebellum,15,Glu,0.035,1
16,Cerebellum,15,Glu,3.035,0.746054519368723
16,Cerebellum,15,Glu,6,0.595408895265423
16,Cerebellum,15,Glu,10,0.500717360114778
16,Cerebellum,15,Glu,20,0.33428981348637
16,Cerebellum,15,Glu,30,0.272596843615495
8,Thalamus,15,Glu,0.035,1
8,Thalamus,15,Glu,3.035,0.652985074626866
8,Thalamus,15,Glu,6,0.509328358208955
8,Thalamus,15,Glu,10,0.404850746268657
8,Thalamus,15,Glu,20,0.270522388059701
8,Thalamus,15,Glu,30,0.201492537313433
17,Cerebellum,15,Glu,0.035,1
17,Cerebellum,15,Glu,3.035,0.671280276816609
17,Cerebellum,15,Glu,6,0.626297577854671
17,Cerebellum,15,Glu,10,0.543252595155709
17,Cerebellum,15,Glu,20,0.401384083044983
17,Cerebellum,15,Glu,30,0.29757785467128
9,Thalamus,15,Glu,0.035,1
9,Thalamus,15,Glu,3.035,0.677165354330709
9,Thalamus,15,Glu,6,0.539370078740158
9,Thalamus,15,Glu,10,0.401574803149606
9,Thalamus,15,Glu,20,0.244094488188976
9,Thalamus,15,Glu,30,0.22244094488189
18,Cerebellum,15,Glu,0.035,1
18,Cerebellum,15,Glu,3.035,0.756643356643357
18,Cerebellum,15,Glu,6,0.620979020979021
18,Cerebellum,15,Glu,10,0.513286713286713
18,Cerebellum,15,Glu,20,0.337062937062937
18,Cerebellum,15,Glu,30,0.274125874125874
1,Thalamus,15,Ins,0.035,1
1,Thalamus,15,Ins,3.035,0.514175257731959
1,Thalamus,15,Ins,6,0.239690721649485
1,Thalamus,15,Ins,10,0.194587628865979
1,Thalamus,15,Ins,20,0
1,Thalamus,15,Ins,30,0.0555412371134021
10,Cerebellum,15,Ins,0.035,1
10,Cerebellum,15,Ins,3.035,1.04651162790698
10,Cerebellum,15,Ins,6,0.677519379844961
10,Cerebellum,15,Ins,10,0.551937984496124
10,Cerebellum,15,Ins,20,0.4
10,Cerebellum,15,Ins,30,0.147286821705426
2,Thalamus,15,Ins,0.035,1
2,Thalamus,15,Ins,3.035,0.608305274971942
2,Thalamus,15,Ins,6,0.518518518518518
2,Thalamus,15,Ins,10,0.264870931537598
2,Thalamus,15,Ins,20,0
2,Thalamus,15,Ins,30,0
11,Cerebellum,15,Ins,0.035,1
11,Cerebellum,15,Ins,3.035,0.860294117647059
11,Cerebellum,15,Ins,6,0.472058823529412
11,Cerebellum,15,Ins,10,0.304411764705882
11,Cerebellum,15,Ins,20,0.143382352941176
11,Cerebellum,15,Ins,30,0
3,Thalamus,15,Ins,0.035,1
3,Thalamus,15,Ins,3.035,0.514970059880239
3,Thalamus,15,Ins,6,0.624251497005988
3,Thalamus,15,Ins,10,0.462574850299401
3,Thalamus,15,Ins,20,0
3,Thalamus,15,Ins,30,0
12,Cerebellum,15,Ins,0.035,1
12,Cerebellum,15,Ins,3.035,0.696035242290749
12,Cerebellum,15,Ins,6,0.577092511013216
12,Cerebellum,15,Ins,10,0.388986784140969
12,Cerebellum,15,Ins,20,0.262555066079295
12,Cerebellum,15,Ins,30,0.185462555066079
4,Thalamus,15,Ins,0.035,1
4,Thalamus,15,Ins,3.035,0.786516853932584
4,Thalamus,15,Ins,6,0.429463171036205
4,Thalamus,15,Ins,10,0.385767790262172
4,Thalamus,15,Ins,20,0.0117137453183521
4,Thalamus,15,Ins,30,0
13,Cerebellum,15,Ins,0.035,1
13,Cerebellum,15,Ins,3.035,0.779487179487179
13,Cerebellum,15,Ins,6,0.61025641025641
13,Cerebellum,15,Ins,10,0.468717948717949
13,Cerebellum,15,Ins,20,0.233333333333333
13,Cerebellum,15,Ins,30,0.155897435897436
5,Thalamus,15,Ins,0.035,1
5,Thalamus,15,Ins,3.035,0.74806800618238
5,Thalamus,15,Ins,6,0.41112828438949
5,Thalamus,15,Ins,10,0.234930448222566
5,Thalamus,15,Ins,20,0.166924265842349
5,Thalamus,15,Ins,30,0
14,Cerebellum,15,Ins,0.035,1
14,Cerebellum,15,Ins,3.035,0.826291079812207
14,Cerebellum,15,Ins,6,0.586854460093897
14,Cerebellum,15,Ins,10,0.511737089201878
14,Cerebellum,15,Ins,20,0.240845070422535
14,Cerebellum,15,Ins,30,0.15868544600939
6,Thalamus,15,Ins,0.035,1
6,Thalamus,15,Ins,3.035,0.595031055900621
6,Thalamus,15,Ins,6,0.439751552795031
6,Thalamus,15,Ins,10,0.213664596273292
6,Thalamus,15,Ins,20,0
6,Thalamus,15,Ins,30,0
15,Cerebellum,15,Ins,0.035,1
15,Cerebellum,15,Ins,3.035,0.779342723004695
15,Cerebellum,15,Ins,6,0.572769953051643
15,Cerebellum,15,Ins,10,0.442253521126761
15,Cerebellum,15,Ins,20,0.355868544600939
15,Cerebellum,15,Ins,30,0.151173708920188
7,Thalamus,15,Ins,0.035,1
7,Thalamus,15,Ins,3.035,0.788900979325354
7,Thalamus,15,Ins,6,0.371055495103373
7,Thalamus,15,Ins,10,0.147986942328618
7,Thalamus,15,Ins,20,0
7,Thalamus,15,Ins,30,0
16,Cerebellum,15,Ins,0.035,1
16,Cerebellum,15,Ins,3.035,0.898203592814371
16,Cerebellum,15,Ins,6,0.718562874251497
16,Cerebellum,15,Ins,10,0.504790419161677
16,Cerebellum,15,Ins,20,0.32814371257485
16,Cerebellum,15,Ins,30,0.203592814371257
8,Thalamus,15,Ins,0.035,1
8,Thalamus,15,Ins,3.035,0.689013035381751
8,Thalamus,15,Ins,6,0.387337057728119
8,Thalamus,15,Ins,10,0
8,Thalamus,15,Ins,20,0
8,Thalamus,15,Ins,30,0
17,Cerebellum,15,Ins,0.035,1
17,Cerebellum,15,Ins,3.035,0.766467065868264
17,Cerebellum,15,Ins,6,0.594011976047904
17,Cerebellum,15,Ins,10,0.452694610778443
17,Cerebellum,15,Ins,20,0.373652694610778
17,Cerebellum,15,Ins,30,0.194011976047904
9,Thalamus,15,Ins,0.035,1
9,Thalamus,15,Ins,3.035,0.639240506329114
9,Thalamus,15,Ins,6,0.642405063291139
9,Thalamus,15,Ins,10,0.210443037974684
9,Thalamus,15,Ins,20,0
9,Thalamus,15,Ins,30,0
18,Cerebellum,15,Ins,0.035,1
18,Cerebellum,15,Ins,3.035,0.92018779342723
18,Cerebellum,15,Ins,6,0.63849765258216
18,Cerebellum,15,Ins,10,0.535211267605634
18,Cerebellum,15,Ins,20,0.267605633802817
18,Cerebellum,15,Ins,30,0.18169014084507
1,Thalamus,15,Tau,0.035,1
1,Thalamus,15,Tau,3.035,0.664794007490637
1,Thalamus,15,Tau,6,0.50561797752809
1,Thalamus,15,Tau,10,0.408239700374532
1,Thalamus,15,Tau,20,0.256554307116105
1,Thalamus,15,Tau,30,0.171348314606742
10,Cerebellum,15,Tau,0.035,1
10,Cerebellum,15,Tau,3.035,0.75
10,Cerebellum,15,Tau,6,0.584459459459459
10,Cerebellum,15,Tau,10,0.425675675675676
10,Cerebellum,15,Tau,20,0.366554054054054
10,Cerebellum,15,Tau,30,0.27027027027027
2,Thalamus,15,Tau,0.035,1
2,Thalamus,15,Tau,3.035,0.664285714285714
2,Thalamus,15,Tau,6,0.483928571428571
2,Thalamus,15,Tau,10,0.380357142857143
2,Thalamus,15,Tau,20,0.253571428571429
2,Thalamus,15,Tau,30,0.214285714285714
11,Cerebellum,15,Tau,0.035,1
11,Cerebellum,15,Tau,3.035,0.766031195840555
11,Cerebellum,15,Tau,6,0.47313691507799
11,Cerebellum,15,Tau,10,0.351819757365685
11,Cerebellum,15,Tau,20,0.303292894280763
11,Cerebellum,15,Tau,30,0.206239168110919
3,Thalamus,15,Tau,0.035,1
3,Thalamus,15,Tau,3.035,0.678638941398866
3,Thalamus,15,Tau,6,0.510396975425331
3,Thalamus,15,Tau,10,0.408317580340265
3,Thalamus,15,Tau,20,0.266540642722117
3,Thalamus,15,Tau,30,0.22117202268431
12,Cerebellum,15,Tau,0.035,1
12,Cerebellum,15,Tau,3.035,0.705513784461153
12,Cerebellum,15,Tau,6,0.570175438596491
12,Cerebellum,15,Tau,10,0.479949874686717
12,Cerebellum,15,Tau,20,0.322055137844612
12,Cerebellum,15,Tau,30,0.279448621553885
4,Thalamus,15,Tau,0.035,1
4,Thalamus,15,Tau,3.035,0.628834355828221
4,Thalamus,15,Tau,6,0.475460122699386
4,Thalamus,15,Tau,10,0.375766871165644
4,Thalamus,15,Tau,20,0.24079754601227
4,Thalamus,15,Tau,30,0.211656441717791
13,Cerebellum,15,Tau,0.035,1
13,Cerebellum,15,Tau,3.035,0.701427003293084
13,Cerebellum,15,Tau,6,0.54774972557629
13,Cerebellum,15,Tau,10,0.45225027442371
13,Cerebellum,15,Tau,20,0.306256860592755
13,Cerebellum,15,Tau,30,0.230515916575192
5,Thalamus,15,Tau,0.035,1
5,Thalamus,15,Tau,3.035,0.65989847715736
5,Thalamus,15,Tau,6,0.489001692047377
5,Thalamus,15,Tau,10,0.385786802030457
5,Thalamus,15,Tau,20,0.269035532994924
5,Thalamus,15,Tau,30,0.203045685279188
14,Cerebellum,15,Tau,0.035,1
14,Cerebellum,15,Tau,3.035,0.697831978319783
14,Cerebellum,15,Tau,6,0.584010840108401
14,Cerebellum,15,Tau,10,0.475609756097561
14,Cerebellum,15,Tau,20,0.314363143631436
14,Cerebellum,15,Tau,30,0.24390243902439
6,Thalamus,15,Tau,0.035,1
6,Thalamus,15,Tau,3.035,0.658349328214971
6,Thalamus,15,Tau,6,0.500959692898273
6,Thalamus,15,Tau,10,0.383877159309021
6,Thalamus,15,Tau,20,0.245681381957774
6,Thalamus,15,Tau,30,0.201535508637236
15,Cerebellum,15,Tau,0.035,1
15,Cerebellum,15,Tau,3.035,0.718714121699196
15,Cerebellum,15,Tau,6,0.591274397244546
15,Cerebellum,15,Tau,10,0.47646383467279
15,Cerebellum,15,Tau,20,0.355912743972445
15,Cerebellum,15,Tau,30,0.282433983926521
7,Thalamus,15,Tau,0.035,1
7,Thalamus,15,Tau,3.035,0.656370656370656
7,Thalamus,15,Tau,6,0.496138996138996
7,Thalamus,15,Tau,10,0.3996138996139
7,Thalamus,15,Tau,20,0.266409266409266
7,Thalamus,15,Tau,30,0.22007722007722
16,Cerebellum,15,Tau,0.035,1
16,Cerebellum,15,Tau,3.035,0.697931034482759
16,Cerebellum,15,Tau,6,0.569655172413793
16,Cerebellum,15,Tau,10,0.492413793103448
16,Cerebellum,15,Tau,20,0.326896551724138
16,Cerebellum,15,Tau,30,0.264827586206897
8,Thalamus,15,Tau,0.035,1
8,Thalamus,15,Tau,3.035,0.644251626898048
8,Thalamus,15,Tau,6,0.462039045553145
8,Thalamus,15,Tau,10,0.38177874186551
8,Thalamus,15,Tau,20,0.279826464208243
8,Thalamus,15,Tau,30,0.198481561822126
17,Cerebellum,15,Tau,0.035,1
17,Cerebellum,15,Tau,3.035,0.636217948717949
17,Cerebellum,15,Tau,6,0.549679487179487
17,Cerebellum,15,Tau,10,0.490384615384615
17,Cerebellum,15,Tau,20,0.391025641025641
17,Cerebellum,15,Tau,30,0.315705128205128
9,Thalamus,15,Tau,0.035,1
9,Thalamus,15,Tau,3.035,0.652360515021459
9,Thalamus,15,Tau,6,0.51931330472103
9,Thalamus,15,Tau,10,0.407725321888412
9,Thalamus,15,Tau,20,0.263948497854077
9,Thalamus,15,Tau,30,0.218884120171674
18,Cerebellum,15,Tau,0.035,1
18,Cerebellum,15,Tau,3.035,0.728260869565217
18,Cerebellum,15,Tau,6,0.566576086956522
18,Cerebellum,15,Tau,10,0.497282608695652
18,Cerebellum,15,Tau,20,0.347826086956522
18,Cerebellum,15,Tau,30,0.300271739130435
1,Thalamus,20,NAA+NAAG,0.035,1
1,Thalamus,20,NAA+NAAG,3.035,0.680161943319838
1,Thalamus,20,NAA+NAAG,6,0.520242914979757
1,Thalamus,20,NAA+NAAG,10,0.45748987854251
1,Thalamus,20,NAA+NAAG,20,0.297570850202429
1,Thalamus,20,NAA+NAAG,30,0.246963562753036
10,Cerebellum,20,NAA+NAAG,0.035,1
10,Cerebellum,20,NAA+NAAG,3.035,0.76837416481069
10,Cerebellum,20,NAA+NAAG,6,0.65924276169265
10,Cerebellum,20,NAA+NAAG,10,0.510022271714922
10,Cerebellum,20,NAA+NAAG,20,0.394209354120267
10,Cerebellum,20,NAA+NAAG,30,0.251670378619154
2,Thalamus,20,NAA+NAAG,0.035,1
2,Thalamus,20,NAA+NAAG,3.035,0.689393939393939
2,Thalamus,20,NAA+NAAG,6,0.554924242424242
2,Thalamus,20,NAA+NAAG,10,0.454545454545455
2,Thalamus,20,NAA+NAAG,20,0.34280303030303
2,Thalamus,20,NAA+NAAG,30,0.257575757575758
11,Cerebellum,20,NAA+NAAG,0.035,1
11,Cerebellum,20,NAA+NAAG,3.035,0.74061433447099
11,Cerebellum,20,NAA+NAAG,6,0.612627986348123
11,Cerebellum,20,NAA+NAAG,10,0.494880546075085
11,Cerebellum,20,NAA+NAAG,20,0.354948805460751
11,Cerebellum,20,NAA+NAAG,30,0.300341296928328
3,Thalamus,20,NAA+NAAG,0.035,1
3,Thalamus,20,NAA+NAAG,3.035,0.680505415162455
3,Thalamus,20,NAA+NAAG,6,0.552346570397112
3,Thalamus,20,NAA+NAAG,10,0.431407942238267
3,Thalamus,20,NAA+NAAG,20,0.332129963898917
3,Thalamus,20,NAA+NAAG,30,0.247292418772563
12,Cerebellum,20,NAA+NAAG,0.035,1
12,Cerebellum,20,NAA+NAAG,3.035,0.795402298850575
12,Cerebellum,20,NAA+NAAG,6,0.586206896551724
12,Cerebellum,20,NAA+NAAG,10,0.475862068965517
12,Cerebellum,20,NAA+NAAG,20,0.354022988505747
12,Cerebellum,20,NAA+NAAG,30,0.252873563218391
4,Thalamus,20,NAA+NAAG,0.035,1
4,Thalamus,20,NAA+NAAG,3.035,0.75
4,Thalamus,20,NAA+NAAG,6,0.623106060606061
4,Thalamus,20,NAA+NAAG,10,0.522727272727273
4,Thalamus,20,NAA+NAAG,20,0.365530303030303
4,Thalamus,20,NAA+NAAG,30,0.276515151515151
13,Cerebellum,20,NAA+NAAG,0.035,1
13,Cerebellum,20,NAA+NAAG,3.035,0.736559139784946
13,Cerebellum,20,NAA+NAAG,6,0.497849462365591
13,Cerebellum,20,NAA+NAAG,10,0.405376344086022
13,Cerebellum,20,NAA+NAAG,20,0.244623655913978
13,Cerebellum,20,NAA+NAAG,30,0.175268817204301
5,Thalamus,20,NAA+NAAG,0.035,1
5,Thalamus,20,NAA+NAAG,3.035,0.712890625
5,Thalamus,20,NAA+NAAG,6,0.564453125
5,Thalamus,20,NAA+NAAG,10,0.4453125
5,Thalamus,20,NAA+NAAG,20,0.314453125
5,Thalamus,20,NAA+NAAG,30,0.228515625
14,Cerebellum,20,NAA+NAAG,0.035,1
14,Cerebellum,20,NAA+NAAG,3.035,0.759535655058043
14,Cerebellum,20,NAA+NAAG,6,0.623548922056385
14,Cerebellum,20,NAA+NAAG,10,0.532338308457711
14,Cerebellum,20,NAA+NAAG,20,0.378109452736318
14,Cerebellum,20,NAA+NAAG,30,0.308457711442786
6,Thalamus,20,NAA+NAAG,0.035,1
6,Thalamus,20,NAA+NAAG,3.035,0.69825918762089
6,Thalamus,20,NAA+NAAG,6,0.572533849129594
6,Thalamus,20,NAA+NAAG,10,0.46615087040619
6,Thalamus,20,NAA+NAAG,20,0.305609284332689
6,Thalamus,20,NAA+NAAG,30,0.222437137330754
15,Cerebellum,20,NAA+NAAG,0.035,1
15,Cerebellum,20,NAA+NAAG,3.035,0.705614567526555
15,Cerebellum,20,NAA+NAAG,6,0.597875569044006
15,Cerebellum,20,NAA+NAAG,10,0.500758725341426
15,Cerebellum,20,NAA+NAAG,20,0.342943854324734
15,Cerebellum,20,NAA+NAAG,30,0.244309559939302
7,Thalamus,20,NAA+NAAG,0.035,1
7,Thalamus,20,NAA+NAAG,3.035,0.716141001855288
7,Thalamus,20,NAA+NAAG,6,0.569573283858998
7,Thalamus,20,NAA+NAAG,10,0.439703153988868
7,Thalamus,20,NAA+NAAG,20,0.313543599257885
7,Thalamus,20,NAA+NAAG,30,0.263450834879406
16,Cerebellum,20,NAA+NAAG,0.035,1
16,Cerebellum,20,NAA+NAAG,3.035,0.722814498933902
16,Cerebellum,20,NAA+NAAG,6,0.590618336886994
16,Cerebellum,20,NAA+NAAG,10,0.50319829424307
16,Cerebellum,20,NAA+NAAG,20,0.366737739872068
16,Cerebellum,20,NAA+NAAG,30,0.253731343283582
8,Thalamus,20,NAA+NAAG,0.035,1
8,Thalamus,20,NAA+NAAG,3.035,0.728952772073922
8,Thalamus,20,NAA+NAAG,6,0.579055441478439
8,Thalamus,20,NAA+NAAG,10,0.480492813141684
8,Thalamus,20,NAA+NAAG,20,0.334702258726899
8,Thalamus,20,NAA+NAAG,30,0.252566735112936
17,Cerebellum,20,NAA+NAAG,0.035,1
17,Cerebellum,20,NAA+NAAG,3.035,0.69835466179159
17,Cerebellum,20,NAA+NAAG,6,0.579524680073126
17,Cerebellum,20,NAA+NAAG,10,0.526508226691042
17,Cerebellum,20,NAA+NAAG,20,0.378427787934186
17,Cerebellum,20,NAA+NAAG,30,0.303473491773309
9,Thalamus,20,NAA+NAAG,0.035,1
9,Thalamus,20,NAA+NAAG,3.035,0.68677494199536
9,Thalamus,20,NAA+NAAG,6,0.568445475638051
9,Thalamus,20,NAA+NAAG,10,0.433874709976798
9,Thalamus,20,NAA+NAAG,20,0.292343387470998
9,Thalamus,20,NAA+NAAG,30,0.183990719257541
18,Cerebellum,20,NAA+NAAG,0.035,1
18,Cerebellum,20,NAA+NAAG,3.035,0.713810316139767
18,Cerebellum,20,NAA+NAAG,6,0.622296173044925
18,Cerebellum,20,NAA+NAAG,10,0.507487520798669
18,Cerebellum,20,NAA+NAAG,20,0.37603993344426
18,Cerebellum,20,NAA+NAAG,30,0.282861896838602
1,Thalamus,20,Cr+PCr,0.035,1
1,Thalamus,20,Cr+PCr,3.035,0.684964200477327
1,Thalamus,20,Cr+PCr,6,0.525059665871122
1,Thalamus,20,Cr+PCr,10,0.408114558472554
1,Thalamus,20,Cr+PCr,20,0.231980906921241
1,Thalamus,20,Cr+PCr,30,0.179474940334129
10,Cerebellum,20,Cr+PCr,0.035,1
10,Cerebellum,20,Cr+PCr,3.035,0.792022792022792
10,Cerebellum,20,Cr+PCr,6,0.612535612535613
10,Cerebellum,20,Cr+PCr,10,0.508547008547009
10,Cerebellum,20,Cr+PCr,20,0.366096866096866
10,Cerebellum,20,Cr+PCr,30,0.243589743589744
2,Thalamus,20,Cr+PCr,0.035,1
2,Thalamus,20,Cr+PCr,3.035,0.732758620689655
2,Thalamus,20,Cr+PCr,6,0.575431034482759
2,Thalamus,20,Cr+PCr,10,0.46551724137931
2,Thalamus,20,Cr+PCr,20,0.282327586206897
2,Thalamus,20,Cr+PCr,30,0.217672413793103
11,Cerebellum,20,Cr+PCr,0.035,1
11,Cerebellum,20,Cr+PCr,3.035,0.773159144893112
11,Cerebellum,20,Cr+PCr,6,0.652019002375297
11,Cerebellum,20,Cr+PCr,10,0.529691211401425
11,Cerebellum,20,Cr+PCr,20,0.353919239904988
