PupId,Region,Age,Metabolite,MixTime,ADC,ADCcorr
11,Cerebellum,15,Ins,500,0.0672887176223083,0.0672887176223083
11,Cerebellum,15,Ins,750,0.0500763687246922,0.0500763687246922
11,Cerebellum,15,Ins,1000,-0.01156185266263,0
3,Thalamus,15,Ins,100,0.222464894819177,0.222464894819177
3,Thalamus,15,Ins,500,0.00673423577250649,0.00673423577250649
3,Thalamus,15,Ins,750,0.0460932069877403,0.0460932069877403
3,Thalamus,15,Ins,1000,0.0368472914666079,0.0368472914666079
12,Cerebellum,15,Ins,100,0.131884745847968,0.131884745847968
12,Cerebellum,15,Ins,500,0.101496396922721,0.101496396922721
12,Cerebellum,15,Ins,750,0.01466204939475,0.01466204939475
12,Cerebellum,15,Ins,1000,0.00937880420955555,0.00937880420955555
4,Thalamus,15,Ins,100,0.117880013414526,0.117880013414526
4,Thalamus,15,Ins,500,0.0348694510517574,0.0348694510517574
4,Thalamus,15,Ins,750,0.011429691159544,0.011429691159544
4,Thalamus,15,Ins,1000,0.056891390181591,0.056891390181591
13,Cerebellum,15,Ins,100,0.076471054775935,0.076471054775935
13,Cerebellum,15,Ins,500,0.046830120982942,0.046830120982942
13,Cerebellum,15,Ins,750,0.0541309923272356,0.0541309923272356
13,Cerebellum,15,Ins,1000,0.0607738522646515,0.0607738522646515
5,Thalamus,15,Ins,100,0.132940188463165,0.132940188463165
5,Thalamus,15,Ins,500,0.0450791955069238,0.0450791955069238
5,Thalamus,15,Ins,750,0.0369856901953279,0.0369856901953279
5,Thalamus,15,Ins,1000,-0.0782388456239561,0
14,Cerebellum,15,Ins,100,0.0706634502041902,0.0706634502041902
14,Cerebellum,15,Ins,500,0.0288780773243007,0.0288780773243007
14,Cerebellum,15,Ins,750,-0.300595348557091,0
14,Cerebellum,15,Ins,1000,-0.00642280628862566,0
6,Thalamus,15,Ins,100,0.0816237023399913,0.0816237023399913
6,Thalamus,15,Ins,500,-0.141534816106287,0
6,Thalamus,15,Ins,750,0.0658923149590497,0.0658923149590497
6,Thalamus,15,Ins,1000,0.00585544123929972,0.00585544123929972
15,Cerebellum,15,Ins,100,0.123659644012332,0.123659644012332
15,Cerebellum,15,Ins,500,0.0135636127928936,0.0135636127928936
15,Cerebellum,15,Ins,750,0.0402628638865044,0.0402628638865044
15,Cerebellum,15,Ins,1000,0.0376898465408294,0.0376898465408294
7,Thalamus,15,Ins,100,0.0637449609534603,0.0637449609534603
7,Thalamus,15,Ins,500,0.0775407650895845,0.0775407650895845
7,Thalamus,15,Ins,750,0.0268495508454467,0.0268495508454467
7,Thalamus,15,Ins,1000,0.080387352272296,0.080387352272296
16,Cerebellum,15,Ins,100,-0.00698512172532936,0
16,Cerebellum,15,Ins,500,0.000388726963394169,0.000388726963394169
16,Cerebellum,15,Ins,750,0.0484267617045352,0.0484267617045352
16,Cerebellum,15,Ins,1000,0.0509993139824833,0.0509993139824833
8,Thalamus,15,Ins,100,0.109070970402805,0.109070970402805
8,Thalamus,15,Ins,500,-0.0934339883847194,0
8,Thalamus,15,Ins,750,0.0638891397373974,0.0638891397373974
8,Thalamus,15,Ins,1000,0.0218657608286044,0.0218657608286044
17,Cerebellum,15,Ins,100,0.0206677757684131,0.0206677757684131
17,Cerebellum,15,Ins,500,0.0307353979555779,0.0307353979555779
17,Cerebellum,15,Ins,750,0.00366807919700461,0.00366807919700461
17,Cerebellum,15,Ins,1000,0.0658436584858278,0.0658436584858278
9,Thalamus,15,Ins,100,0.222061306151914,0.222061306151914
9,Thalamus,15,Ins,500,-0.0337366339771711,0
9,Thalamus,15,Ins,750,-0.0325043644784555,0
9,Thalamus,15,Ins,1000,0.215367272289964,0.215367272289964
18,Cerebellum,15,Ins,100,0.0542596203501989,0.0542596203501989
18,Cerebellum,15,Ins,500,0.00728058063834958,0.00728058063834958
18,Cerebellum,15,Ins,750,0.0554582071376575,0.0554582071376575
18,Cerebellum,15,Ins,1000,0.00143833376713778,0.00143833376713778
1,Thalamus,15,Tau,100,0.125263113320683,0.125263113320683
1,Thalamus,15,Tau,500,0.0967841003358866,0.0967841003358866
1,Thalamus,15,Tau,750,0.155890573303586,0.155890573303586
1,Thalamus,15,Tau,1000,0.102802734322966,0.102802734322966
10,Cerebellum,15,Tau,100,0.128770891964469,0.128770891964469
10,Cerebellum,15,Tau,500,0.0492901093465695,0.0492901093465695
10,Cerebellum,15,Tau,750,0.0434926517125441,0.0434926517125441
10,Cerebellum,15,Tau,1000,0.0759044156680917,0.0759044156680917
2,Thalamus,15,Tau,100,0.148762367542806,0.148762367542806
2,Thalamus,15,Tau,500,0.107654628865474,0.107654628865474
2,Thalamus,15,Tau,750,0.130091647538063,0.130091647538063
2,Thalamus,15,Tau,1000,0.0818441820692295,0.0818441820692295
11,Cerebellum,15,Tau,100,0.119151962973935,0.119151962973935
11,Cerebellum,15,Tau,500,0.080093277852399,0.080093277852399
11,Cerebellum,15,Tau,750,0.124134748615759,0.124134748615759
11,Cerebellum,15,Tau,1000,0.040121227416625,0.040121227416625
3,Thalamus,15,Tau,100,0.13917114887478,0.13917114887478
3,Thalamus,15,Tau,500,0.0958940241505936,0.0958940241505936
3,Thalamus,15,Tau,750,0.105878131578377,0.105878131578377
3,Thalamus,15,Tau,1000,0.109501355657345,0.109501355657345
12,Cerebellum,15,Tau,100,0.115881845739779,0.115881845739779
12,Cerebellum,15,Tau,500,0.0851749869390832,0.0851749869390832
12,Cerebellum,15,Tau,750,0.059494260162263,0.059494260162263
12,Cerebellum,15,Tau,1000,0.068871416454333,0.068871416454333
4,Thalamus,15,Tau,100,0.1553632433082,0.1553632433082
4,Thalamus,15,Tau,500,0.113609847330056,0.113609847330056
4,Thalamus,15,Tau,750,0.133708902169855,0.133708902169855
4,Thalamus,15,Tau,1000,0.11314800233679,0.11314800233679
13,Cerebellum,15,Tau,100,0.115016614869751,0.115016614869751
13,Cerebellum,15,Tau,500,0.0853111247124002,0.0853111247124002
13,Cerebellum,15,Tau,750,0.0810554890631058,0.0810554890631058
13,Cerebellum,15,Tau,1000,0.0745589141586229,0.0745589141586229
5,Thalamus,15,Tau,100,0.148437005551788,0.148437005551788
5,Thalamus,15,Tau,500,0.112157412207071,0.112157412207071
5,Thalamus,15,Tau,750,0.107155044565142,0.107155044565142
5,Thalamus,15,Tau,1000,0.102494899915987,0.102494899915987
14,Cerebellum,15,Tau,100,0.116222503238344,0.116222503238344
14,Cerebellum,15,Tau,500,0.0902517216547325,0.0902517216547325
14,Cerebellum,15,Tau,750,0.0603143989412778,0.0603143989412778
14,Cerebellum,15,Tau,1000,0.00378791955010503,0.00378791955010503
6,Thalamus,15,Tau,100,0.133128687343927,0.133128687343927
6,Thalamus,15,Tau,500,0.0835722927394365,0.0835722927394365
6,Thalamus,15,Tau,750,0.0870517727061174,0.0870517727061174
6,Thalamus,15,Tau,1000,0.106647644890001,0.106647644890001
15,Cerebellum,15,Tau,100,0.117325474385726,0.117325474385726
15,Cerebellum,15,Tau,500,0.0739864728509976,0.0739864728509976
15,Cerebellum,15,Tau,750,0.081707486010995,0.081707486010995
15,Cerebellum,15,Tau,1000,0.0743811837714032,0.0743811837714032
7,Thalamus,15,Tau,100,0.142345864454097,0.142345864454097
7,Thalamus,15,Tau,500,0.12825607544567,0.12825607544567
7,Thalamus,15,Tau,750,0.121685189923429,0.121685189923429
7,Thalamus,15,Tau,1000,0.103178193629801,0.103178193629801
16,Cerebellum,15,Tau,100,0.134464189502064,0.134464189502064
16,Cerebellum,15,Tau,500,0.0831233457449059,0.0831233457449059
16,Cerebellum,15,Tau,750,0.0720148190951989,0.0720148190951989
16,Cerebellum,15,Tau,1000,0.0754115812946275,0.0754115812946275
8,Thalamus,15,Tau,100,0.154301864115565,0.154301864115565
8,Thalamus,15,Tau,500,0.113916431240686,0.113916431240686
8,Thalamus,15,Tau,750,0.109359481497581,0.109359481497581
8,Thalamus,15,Tau,1000,0.104552519618347,0.104552519618347
17,Cerebellum,15,Tau,100,0.102287710434542,0.102287710434542
17,Cerebellum,15,Tau,500,0.0897095548520111,0.0897095548520111
17,Cerebellum,15,Tau,750,0.0669908911400184,0.0669908911400184
17,Cerebellum,15,Tau,1000,0.0788555238821168,0.0788555238821168
9,Thalamus,15,Tau,100,0.138021204454465,0.138021204454465
9,Thalamus,15,Tau,500,0.101592168603694,0.101592168603694
9,Thalamus,15,Tau,750,0.0975817914694425,0.0975817914694425
9,Thalamus,15,Tau,1000,0.120123935273353,0.120123935273353
18,Cerebellum,15,Tau,100,0.106151243706178,0.106151243706178
18,Cerebellum,15,Tau,500,0.0819019628737655,0.0819019628737655
18,Cerebellum,15,Tau,750,0.0741734347255178,0.0741734347255178
18,Cerebellum,15,Tau,1000,0.0724261439539372,0.0724261439539372
1,Thalamus,20,NAA+NAAG,100,0.123532094152447,0.123532094152447
1,Thalamus,20,NAA+NAAG,500,0.100595559544441,0.100595559544441
1,Thalamus,20,NAA+NAAG,750,0.100920393092967,0.100920393092967
1,Thalamus,20,NAA+NAAG,1000,0.0949770130266303,0.0949770130266303
10,Cerebellum,20,NAA+NAAG,100,0.0951286200638102,0.0951286200638102
10,Cerebellum,20,NAA+NAAG,500,0.0935181528425162,0.0935181528425162
10,Cerebellum,20,NAA+NAAG,750,0.0556846948877221,0.0556846948877221
10,Cerebellum,20,NAA+NAAG,1000,0.0604667740915446,0.0604667740915446
2,Thalamus,20,NAA+NAAG,100,0.133128687343927,0.133128687343927
2,Thalamus,20,NAA+NAAG,500,0.0989825086325236,0.0989825086325236
2,Thalamus,20,NAA+NAAG,750,0.0894213288648931,0.0894213288648931
2,Thalamus,20,NAA+NAAG,1000,0.0717037932056485,0.0717037932056485
11,Cerebellum,20,NAA+NAAG,100,0.570373984454206,0
11,Cerebellum,20,NAA+NAAG,500,0.659697855948518,0
11,Cerebellum,20,NAA+NAAG,750,0.0603046990086916,0.0603046990086916
11,Cerebellum,20,NAA+NAAG,1000,0.0469524775721985,0.0469524775721985
3,Thalamus,20,NAA+NAAG,100,0.11333596381784,0.11333596381784
3,Thalamus,20,NAA+NAAG,500,0.0972354075838355,0.0972354075838355
3,Thalamus,20,NAA+NAAG,750,0.0819059577842496,0.0819059577842496
3,Thalamus,20,NAA+NAAG,1000,0.0661814641002806,0.0661814641002806
12,Cerebellum,20,NAA+NAAG,100,0.360240907972445,0
12,Cerebellum,20,NAA+NAAG,500,Inf,0
12,Cerebellum,20,NAA+NAAG,750,0.0713370225836457,0.0713370225836457
12,Cerebellum,20,NAA+NAAG,1000,-Inf,0
4,Thalamus,20,NAA+NAAG,100,0.118311433153649,0.118311433153649
4,Thalamus,20,NAA+NAAG,500,0.0837714760936353,0.0837714760936353
4,Thalamus,20,NAA+NAAG,750,0.101705711424627,0.101705711424627
4,Thalamus,20,NAA+NAAG,1000,0.106476923588787,0.106476923588787
13,Cerebellum,20,NAA+NAAG,100,0.0815808877058905,0.0815808877058905
13,Cerebellum,20,NAA+NAAG,500,0.0975903806530841,0.0975903806530841
13,Cerebellum,20,NAA+NAAG,750,-0.00339241300929389,0
13,Cerebellum,20,NAA+NAAG,1000,0.0230913752944685,0.0230913752944685
5,Thalamus,20,NAA+NAAG,100,0.120968497896456,0.120968497896456
5,Thalamus,20,NAA+NAAG,500,0.0963441705165508,0.0963441705165508
5,Thalamus,20,NAA+NAAG,750,0.0993844574396921,0.0993844574396921
5,Thalamus,20,NAA+NAAG,1000,0.104482069795971,0.104482069795971
14,Cerebellum,20,NAA+NAAG,100,0.0918465618753518,0.0918465618753518
14,Cerebellum,20,NAA+NAAG,500,0.0556846948877221,0.0556846948877221
14,Cerebellum,20,NAA+NAAG,750,0.0811053564989322,0.0811053564989322
14,Cerebellum,20,NAA+NAAG,1000,0.0591289188360355,0.0591289188360355
6,Thalamus,20,NAA+NAAG,100,0.123249008502028,0.123249008502028
6,Thalamus,20,NAA+NAAG,500,0.0980131243157491,0.0980131243157491
6,Thalamus,20,NAA+NAAG,750,0.104676967382844,0.104676967382844
6,Thalamus,20,NAA+NAAG,1000,0.0810767699603157,0.0810767699603157
15,Cerebellum,20,NAA+NAAG,100,0.108967595201687,0.108967595201687
15,Cerebellum,20,NAA+NAAG,500,0.0746509800899227,0.0746509800899227
15,Cerebellum,20,NAA+NAAG,750,0.0760862173269934,0.0760862173269934
15,Cerebellum,20,NAA+NAAG,1000,0.0698712330273207,0.0698712330273207
7,Thalamus,20,NAA+NAAG,100,0.11973803015247,0.11973803015247
7,Thalamus,20,NAA+NAAG,500,0.0984483150657834,0.0984483150657834
7,Thalamus,20,NAA+NAAG,750,0.0896922948735822,0.0896922948735822
7,Thalamus,20,NAA+NAAG,1000,0.086551586732375,0.086551586732375
16,Cerebellum,20,NAA+NAAG,100,0.108474133478209,0.108474133478209
16,Cerebellum,20,NAA+NAAG,500,0.0696972659528531,0.0696972659528531
16,Cerebellum,20,NAA+NAAG,750,0.0807952658455349,0.0807952658455349
16,Cerebellum,20,NAA+NAAG,1000,0.051649482041352,0.051649482041352
8,Thalamus,20,NAA+NAAG,100,0.104783439844647,0.104783439844647
8,Thalamus,20,NAA+NAAG,500,0.098660291755492,0.098660291755492
8,Thalamus,20,NAA+NAAG,750,0.0945893910435482,0.0945893910435482
8,Thalamus,20,NAA+NAAG,1000,0.0793195456997835,0.0793195456997835
17,Cerebellum,20,NAA+NAAG,100,0.0810767699603157,0.0810767699603157
17,Cerebellum,20,NAA+NAAG,500,0.0797096156782634,0.0797096156782634
17,Cerebellum,20,NAA+NAAG,750,0.0755911064549295,0.0755911064549295
17,Cerebellum,20,NAA+NAAG,1000,0.0693057013276395,0.0693057013276395
9,Thalamus,20,NAA+NAAG,100,0.12539944687361,0.12539944687361
9,Thalamus,20,NAA+NAAG,500,0.101793883183727,0.101793883183727
9,Thalamus,20,NAA+NAAG,750,0.104262664527619,0.104262664527619
9,Thalamus,20,NAA+NAAG,1000,0.101091389070539,0.101091389070539
18,Cerebellum,20,NAA+NAAG,100,0.112157412207071,0.112157412207071
18,Cerebellum,20,NAA+NAAG,500,0.0684813247382696,0.0684813247382696
18,Cerebellum,20,NAA+NAAG,750,0.0829653491388748,0.0829653491388748
18,Cerebellum,20,NAA+NAAG,1000,0.0561117716064049,0.0561117716064049
1,Thalamus,20,Cr+PCr,100,0.135534039298413,0.135534039298413
1,Thalamus,20,Cr+PCr,500,0.0965017423377653,0.0965017423377653
1,Thalamus,20,Cr+PCr,750,0.0853896022485681,0.0853896022485681
1,Thalamus,20,Cr+PCr,1000,0.0785220237709223,0.0785220237709223
10,Cerebellum,20,Cr+PCr,100,0.0850609683529421,0.0850609683529421
10,Cerebellum,20,Cr+PCr,500,0.0641883080695718,0.0641883080695718
10,Cerebellum,20,Cr+PCr,750,0.0626840771676465,0.0626840771676465
10,Cerebellum,20,Cr+PCr,1000,0.0667680197814623,0.0667680197814623
2,Thalamus,20,Cr+PCr,100,0.101301635986223,0.101301635986223
2,Thalamus,20,Cr+PCr,500,0.0928498629628361,0.0928498629628361
2,Thalamus,20,Cr+PCr,750,0.0871419126284089,0.0871419126284089
2,Thalamus,20,Cr+PCr,1000,0.0891597883780872,0.0891597883780872
11,Cerebellum,20,Cr+PCr,100,0.277382018455534,0
11,Cerebellum,20,Cr+PCr,500,0.214223886383228,0
11,Cerebellum,20,Cr+PCr,750,0.0609535952365632,0.0609535952365632
11,Cerebellum,20,Cr+PCr,1000,0.0702644102917555,0.0702644102917555
3,Thalamus,20,Cr+PCr,100,0.12530210195554,0.12530210195554
3,Thalamus,20,Cr+PCr,500,0.0855732822826046,0.0855732822826046
3,Thalamus,20,Cr+PCr,750,0.0791093954353888,0.0791093954353888
3,Thalamus,20,Cr+PCr,1000,0.105284316472826,0.105284316472826
12,Cerebellum,20,Cr+PCr,100,0.631864033569276,0
12,Cerebellum,20,Cr+PCr,500,0.993217032790875,0
12,Cerebellum,20,Cr+PCr,750,0.0511755516153366,0.0511755516153366
12,Cerebellum,20,Cr+PCr,1000,Inf,0
4,Thalamus,20,Cr+PCr,100,0.142726249318022,0.142726249318022
4,Thalamus,20,Cr+PCr,500,0.120337781845777,0.120337781845777
4,Thalamus,20,Cr+PCr,750,0.105027015546632,0.105027015546632
4,Thalamus,20,Cr+PCr,1000,0.104552519618347,0.104552519618347
13,Cerebellum,20,Cr+PCr,100,0.0841804740999582,0.0841804740999582
13,Cerebellum,20,Cr+PCr,500,0.0650201941904614,0.0650201941904614
13,Cerebellum,20,Cr+PCr,750,0.284200331249396,0
13,Cerebellum,20,Cr+PCr,1000,0.0623382757419014,0.0623382757419014
5,Thalamus,20,Cr+PCr,100,0.104971740970047,0.104971740970047
5,Thalamus,20,Cr+PCr,500,0.0790196731253948,0.0790196731253948
5,Thalamus,20,Cr+PCr,750,0.0864410692972374,0.0864410692972374
5,Thalamus,20,Cr+PCr,1000,0.108339914296475,0.108339914296475
14,Cerebellum,20,Cr+PCr,100,0.0864628546030563,0.0864628546030563
14,Cerebellum,20,Cr+PCr,500,0.0716359459973269,0.0716359459973269
14,Cerebellum,20,Cr+PCr,750,0.0624659032752718,0.0624659032752718
14,Cerebellum,20,Cr+PCr,1000,0.0524640579171431,0.0524640579171431
6,Thalamus,20,Cr+PCr,100,0.128053605991609,0.128053605991609
6,Thalamus,20,Cr+PCr,500,0.104552519618347,0.104552519618347
6,Thalamus,20,Cr+PCr,750,0.091231943492347,0.091231943492347
6,Thalamus,20,Cr+PCr,1000,0.0924751907615306,0.0924751907615306
15,Cerebellum,20,Cr+PCr,100,0.0955299243510573,0.0955299243510573
15,Cerebellum,20,Cr+PCr,500,0.0689101738909599,0.0689101738909599
15,Cerebellum,20,Cr+PCr,750,0.0724709588684082,0.0724709588684082
15,Cerebellum,20,Cr+PCr,1000,0.0616545220855978,0.0616545220855978
7,Thalamus,20,Cr+PCr,100,0.111220458659727,0.111220458659727
7,Thalamus,20,Cr+PCr,500,0.0828204530994999,0.0828204530994999
7,Thalamus,20,Cr+PCr,750,0.0953304849912911,0.0953304849912911
7,Thalamus,20,Cr+PCr,1000,0.0761309690667845,0.0761309690667845
16,Cerebellum,20,Cr+PCr,100,0.0929044674896735,0.0929044674896735
16,Cerebellum,20,Cr+PCr,500,0.0738108956368601,0.0738108956368601
16,Cerebellum,20,Cr+PCr,750,0.065619905079994,0.065619905079994
16,Cerebellum,20,Cr+PCr,1000,0.0737575477927994,0.0737575477927994
8,Thalamus,20,Cr+PCr,100,0.106380981649928,0.106380981649928
8,Thalamus,20,Cr+PCr,500,0.102767119884839,0.102767119884839
8,Thalamus,20,Cr+PCr,750,0.083270599465457,0.083270599465457
8,Thalamus,20,Cr+PCr,1000,0.0908813983624135,0.0908813983624135
17,Cerebellum,20,Cr+PCr,100,0.088516514700926,0.088516514700926
17,Cerebellum,20,Cr+PCr,500,0.0710310718202361,0.0710310718202361
17,Cerebellum,20,Cr+PCr,750,0.0623278566332553,0.0623278566332553
17,Cerebellum,20,Cr+PCr,1000,0.0690047231281087,0.0690047231281087
9,Thalamus,20,Cr+PCr,100,0.116356781517838,0.116356781517838
9,Thalamus,20,Cr+PCr,500,0.0908813983624135,0.0908813983624135
9,Thalamus,20,Cr+PCr,750,0.104251903334632,0.104251903334632
9,Thalamus,20,Cr+PCr,1000,0.0506720690995419,0.0506720690995419
18,Cerebellum,20,Cr+PCr,100,0.0933369339850431,0.0933369339850431
18,Cerebellum,20,Cr+PCr,500,0.0791499823218159,0.0791499823218159
18,Cerebellum,20,Cr+PCr,750,0.0673303921029944,0.0673303921029944
18,Cerebellum,20,Cr+PCr,1000,0.0597803095519389,0.0597803095519389
1,Thalamus,20,GPC+PCho+Cho,100,0.0963104306174043,0.0963104306174043
1,Thalamus,20,GPC+PCho+Cho,500,0.105080005505146,0.105080005505146
1,Thalamus,20,GPC+PCho+Cho,750,0.0956631039242934,0.0956631039242934
1,Thalamus,20,GPC+PCho+Cho,1000,0.0852399072496075,0.0852399072496075
10,Cerebellum,20,GPC+PCho+Cho,100,0.108625890063272,0.108625890063272
10,Cerebellum,20,GPC+PCho+Cho,500,0.0164545743727787,0.0164545743727787
10,Cerebellum,20,GPC+PCho+Cho,750,0.0603887183877996,0.0603887183877996
10,Cerebellum,20,GPC+PCho+Cho,1000,0.045181830665408,0.045181830665408
2,Thalamus,20,GPC+PCho+Cho,100,0.114073738149378,0.114073738149378
2,Thalamus,20,GPC+PCho+Cho,500,0.0280693802175332,0.0280693802175332
2,Thalamus,20,GPC+PCho+Cho,750,0.0711913667660197,0.0711913667660197
2,Thalamus,20,GPC+PCho+Cho,1000,0.019790757833323,0.019790757833323
11,Cerebellum,20,GPC+PCho+Cho,100,Inf,0
11,Cerebellum,20,GPC+PCho+Cho,500,Inf,0
11,Cerebellum,20,GPC+PCho+Cho,750,0.0711605468008243,0.0711605468008243
11,Cerebellum,20,GPC+PCho+Cho,1000,0.0436904555945534,0.0436904555945534
3,Thalamus,20,GPC+PCho+Cho,100,0.113376182608108,0.113376182608108
3,Thalamus,20,GPC+PCho+Cho,500,0.051048045738619,0.051048045738619
3,Thalamus,20,GPC+PCho+Cho,750,0.013192995426886,0.013192995426886
3,Thalamus,20,GPC+PCho+Cho,1000,0.09650846364869,0.09650846364869
12,Cerebellum,20,GPC+PCho+Cho,100,-Inf,0
12,Cerebellum,20,GPC+PCho+Cho,500,0.556711515904336,0
12,Cerebellum,20,GPC+PCho+Cho,750,0.0483605108591317,0.0483605108591317
12,Cerebellum,20,GPC+PCho+Cho,1000,-5.21283668275222,0
4,Thalamus,20,GPC+PCho+Cho,100,0.241239730013426,0.241239730013426
4,Thalamus,20,GPC+PCho+Cho,500,0.0881865516769755,0.0881865516769755
4,Thalamus,20,GPC+PCho+Cho,750,0.0665710998352746,0.0665710998352746
4,Thalamus,20,GPC+PCho+Cho,1000,0.168458672999475,0.168458672999475
13,Cerebellum,20,GPC+PCho+Cho,100,0.105659480646737,0.105659480646737
13,Cerebellum,20,GPC+PCho+Cho,500,0.0534896827854437,0.0534896827854437
13,Cerebellum,20,GPC+PCho+Cho,750,0.0561322724418204,0
13,Cerebellum,20,GPC+PCho+Cho,1000,0.0717736085443336,0.0717736085443336
5,Thalamus,20,GPC+PCho+Cho,100,0.0948374992301673,0.0948374992301673
5,Thalamus,20,GPC+PCho+Cho,500,0.0862663994343316,0.0862663994343316
5,Thalamus,20,GPC+PCho+Cho,750,0.0807548642536627,0.0807548642536627
5,Thalamus,20,GPC+PCho+Cho,1000,0.100082898350546,0.100082898350546
14,Cerebellum,20,GPC+PCho+Cho,100,0.140820894825578,0.140820894825578
14,Cerebellum,20,GPC+PCho+Cho,500,0.0453264580877209,0.0453264580877209
14,Cerebellum,20,GPC+PCho+Cho,750,0.0841034814331675,0.0841034814331675
14,Cerebellum,20,GPC+PCho+Cho,1000,0.0254407558532112,0.0254407558532112
6,Thalamus,20,GPC+PCho+Cho,100,0.0774611440851851,0.0774611440851851
6,Thalamus,20,GPC+PCho+Cho,500,0.0747899310124847,0.0747899310124847
6,Thalamus,20,GPC+PCho+Cho,750,0.0784530463607779,0.0784530463607779
6,Thalamus,20,GPC+PCho+Cho,1000,0.0675275806445922,0.0675275806445922
15,Cerebellum,20,GPC+PCho+Cho,100,0.107546919157584,0.107546919157584
15,Cerebellum,20,GPC+PCho+Cho,500,0.0882493519409224,0.0882493519409224
15,Cerebellum,20,GPC+PCho+Cho,750,0.0706146653534255,0.0706146653534255
15,Cerebellum,20,GPC+PCho+Cho,1000,0.0868049820371471,0.0868049820371471
7,Thalamus,20,GPC+PCho+Cho,100,0.114740494289149,0.114740494289149
7,Thalamus,20,GPC+PCho+Cho,500,-0.052567693810542,0
7,Thalamus,20,GPC+PCho+Cho,750,0.081177429279617,0.081177429279617
7,Thalamus,20,GPC+PCho+Cho,1000,0.0860041256550112,0.0860041256550112
16,Cerebellum,20,GPC+PCho+Cho,100,0.0985187096275623,0.0985187096275623
16,Cerebellum,20,GPC+PCho+Cho,500,0.0680601168688179,0.0680601168688179
16,Cerebellum,20,GPC+PCho+Cho,750,0.065471967469465,0.065471967469465
16,Cerebellum,20,GPC+PCho+Cho,1000,0.0504740550580181,0.0504740550580181
8,Thalamus,20,GPC+PCho+Cho,100,0.105128225000372,0.105128225000372
8,Thalamus,20,GPC+PCho+Cho,500,0.0600171360864718,0.0600171360864718
8,Thalamus,20,GPC+PCho+Cho,750,0.0748110140480271,0.0748110140480271
8,Thalamus,20,GPC+PCho+Cho,1000,0.0813663054967326,0.0813663054967326
17,Cerebellum,20,GPC+PCho+Cho,100,0.0893520359983442,0.0893520359983442
17,Cerebellum,20,GPC+PCho+Cho,500,0.0574443329701496,0.0574443329701496
17,Cerebellum,20,GPC+PCho+Cho,750,0.0454216265067277,0.0454216265067277
17,Cerebellum,20,GPC+PCho+Cho,1000,0.0580856656524081,0.0580856656524081
9,Thalamus,20,GPC+PCho+Cho,100,0.0790837396082963,0.0790837396082963
9,Thalamus,20,GPC+PCho+Cho,500,0.0686745563669143,0.0686745563669143
9,Thalamus,20,GPC+PCho+Cho,750,0.125246309280988,0.125246309280988
9,Thalamus,20,GPC+PCho+Cho,1000,0.0826120546348604,0.0826120546348604
18,Cerebellum,20,GPC+PCho+Cho,100,0.110836624611417,0.110836624611417
18,Cerebellum,20,GPC+PCho+Cho,500,0.079758816573809,0.079758816573809
18,Cerebellum,20,GPC+PCho+Cho,750,0.0654917680773495,0.0654917680773495
18,Cerebellum,20,GPC+PCho+Cho,1000,0.0724101371670565,0.0724101371670565
1,Thalamus,20,Glu,100,0.109371880676757,0.109371880676757
1,Thalamus,20,Glu,500,0.149545759991124,0.149545759991124
1,Thalamus,20,Glu,750,0.101910047441161,0.101910047441161
1,Thalamus,20,Glu,1000,0.079603222686203,0.079603222686203
10,Cerebellum,20,Glu,100,0.0888762210846495,0.0888762210846495
10,Cerebellum,20,Glu,500,0.0539897759816854,0.0539897759816854
10,Cerebellum,20,Glu,750,0.0416310912796294,0.0416310912796294
10,Cerebellum,20,Glu,1000,0.0912788885432426,0.0912788885432426
2,Thalamus,20,Glu,100,0.125492523744971,0.125492523744971
2,Thalamus,20,Glu,500,0.0739210962817505,0.0739210962817505
2,Thalamus,20,Glu,750,0.0727900908538507,0.0727900908538507
2,Thalamus,20,Glu,1000,0.0889820579908676,0.0889820579908676
11,Cerebellum,20,Glu,100,0.279678818010356,0
11,Cerebellum,20,Glu,500,0.428499803986715,0
11,Cerebellum,20,Glu,750,0.0344474505005297,0.0344474505005297
11,Cerebellum,20,Glu,1000,0.063431834211033,0.063431834211033
3,Thalamus,20,Glu,100,0.101793883183727,0.101793883183727
3,Thalamus,20,Glu,500,0.0936341284888007,0.0936341284888007
3,Thalamus,20,Glu,750,0.117546656242184,0.117546656242184
3,Thalamus,20,Glu,1000,0.0958940241505936,0.0958940241505936
12,Cerebellum,20,Glu,100,Inf,0
12,Cerebellum,20,Glu,500,0.503903673877115,0
12,Cerebellum,20,Glu,750,0.0513835599424195,0.0513835599424195
12,Cerebellum,20,Glu,1000,Inf,0
4,Thalamus,20,Glu,100,0.146084976977052,0.146084976977052
4,Thalamus,20,Glu,500,0.130032359293283,0.130032359293283
4,Thalamus,20,Glu,750,0.0926733871800147,0.0926733871800147
4,Thalamus,20,Glu,1000,0.0996363783485215,0.0996363783485215
13,Cerebellum,20,Glu,100,0.0633814274917212,0.0633814274917212
13,Cerebellum,20,Glu,500,0.0314368931570804,0.0314368931570804
13,Cerebellum,20,Glu,750,-0.0946069008191467,0
13,Cerebellum,20,Glu,1000,0.153605067730443,0.153605067730443
5,Thalamus,20,Glu,100,0.122574926708439,0.122574926708439
5,Thalamus,20,Glu,500,0.0882808601606527,0.0882808601606527
5,Thalamus,20,Glu,750,0.0776979607224593,0.0776979607224593
